"","date","time","county_name","county_outages","county_total","state_outages","state_perc"
"5754","11/2/2018","0:00","ST.","0","156999","5056","0.05"
"5755","11/2/2018","0:00","SUMTER","0","75106","5056","0.05"
"5756","11/2/2018","0:00","SUWANNEE","0","22612","5056","0.05"
"5757","11/2/2018","0:00","TAYLOR","0","13343","5056","0.05"
"5758","11/2/2018","0:00","UNION","0","5383","5056","0.05"
"5759","11/2/2018","0:00","VOLUSIA","0","289325","5056","0.05"
"5760","11/2/2018","0:00","WAKULLA","0","15915","5056","0.05"
"5761","11/2/2018","0:00","WALTON","0","60491","5056","0.05"
"5762","11/2/2018","0:00","WASHINGTON","409","13199","5056","0.05"
"5763","11/2/2018","3:00","ALACHUA","0","130145","5056","0.05"
"5764","11/2/2018","3:00","BAKER","0","11589","5056","0.05"
"5765","11/2/2018","3:00","BAY","720","117727","5056","0.05"
"5766","11/2/2018","3:00","BRADFORD","0","12592","5056","0.05"
"5767","11/2/2018","3:00","BREVARD","0","312898","5056","0.05"
"5768","11/2/2018","3:00","BROWARD","0","939531","5056","0.05"
"5769","11/2/2018","3:00","CALHOUN","698","6768","5056","0.05"
"5770","11/2/2018","3:00","CHARLOTTE","0","117437","5056","0.05"
"5771","11/2/2018","3:00","CITRUS","0","88238","5056","0.05"
"5772","11/2/2018","3:00","CLAY","0","94266","5056","0.05"
"5773","11/2/2018","3:00","COLLIER","0","250710","5056","0.05"
"5774","11/2/2018","3:00","COLUMBIA","0","33514","5056","0.05"
"5775","11/2/2018","3:00","DESOTO","0","17827","5056","0.05"
"5776","11/2/2018","3:00","DIXIE","0","10113","5056","0.05"
"5777","11/2/2018","3:00","DUVAL","0","449806","5056","0.05"
"5778","11/2/2018","3:00","ESCAMBIA","0","156436","5056","0.05"
"5779","11/2/2018","3:00","FLAGLER","0","59627","5056","0.05"
"5780","11/2/2018","3:00","FRANKLIN","0","10642","5056","0.05"
"5781","11/2/2018","3:00","GADSDEN","0","22425","5056","0.05"
"5782","11/2/2018","3:00","GILCHRIST","0","9109","5056","0.05"
"5783","11/2/2018","3:00","GLADES","0","7435","5056","0.05"
"5784","11/2/2018","3:00","GULF","33","11040","5056","0.05"
"5785","11/2/2018","3:00","HAMILTON","0","6807","5056","0.05"
"5786","11/2/2018","3:00","HARDEE","0","12375","5056","0.05"
"5787","11/2/2018","3:00","HENDRY","0","18586","5056","0.05"
"5788","11/2/2018","3:00","HERNANDO","0","95043","5056","0.05"
"5789","11/2/2018","3:00","HIGHLANDS","0","62344","5056","0.05"
"5790","11/2/2018","3:00","HILLSBOROUGH","0","634262","5056","0.05"
"5791","11/2/2018","3:00","HOLMES","0","10347","5056","0.05"
"5792","11/2/2018","3:00","INDIAN","0","93042","5056","0.05"
"5793","11/2/2018","3:00","JACKSON","3196","25012","5056","0.05"
"5794","11/2/2018","3:00","JEFFERSON","0","8376","5056","0.05"
"5795","11/2/2018","3:00","LAFAYETTE","0","4192","5056","0.05"
"5796","11/2/2018","3:00","LAKE","0","180116","5056","0.05"
"5797","11/2/2018","3:00","LEE","0","445581","5056","0.05"
"5798","11/2/2018","3:00","LEON","0","149600","5056","0.05"
"5799","11/2/2018","3:00","LEVY","0","25132","5056","0.05"
"5800","11/2/2018","3:00","LIBERTY","0","4004","5056","0.05"
"5801","11/2/2018","3:00","MADISON","0","11037","5056","0.05"
"5802","11/2/2018","3:00","MANATEE","0","214713","5056","0.05"
"5803","11/2/2018","3:00","MARION","0","190998","5056","0.05"
"5804","11/2/2018","3:00","MARTIN","0","94739","5056","0.05"
"5805","11/2/2018","3:00","MIAMI-DADE","0","1161492","5056","0.05"
"5806","11/2/2018","3:00","MONROE","0","62035","5056","0.05"
"5807","11/2/2018","3:00","NASSAU","0","45678","5056","0.05"
"5808","11/2/2018","3:00","OKALOOSA","0","109967","5056","0.05"
"5809","11/2/2018","3:00","OKEECHOBEE","0","22420","5056","0.05"
"5810","11/2/2018","3:00","ORANGE","0","582021","5056","0.05"
"5811","11/2/2018","3:00","OSCEOLA","0","153219","5056","0.05"
"5812","11/2/2018","3:00","PALM","0","777888","5056","0.05"
"5813","11/2/2018","3:00","PASCO","0","270524","5056","0.05"
"5814","11/2/2018","3:00","PINELLAS","0","537090","5056","0.05"
"5815","11/2/2018","3:00","POLK","0","332026","5056","0.05"
"5816","11/2/2018","3:00","PUTNAM","0","41195","5056","0.05"
"5817","11/2/2018","3:00","SANTA","0","80308","5056","0.05"
"5818","11/2/2018","3:00","SARASOTA","0","270195","5056","0.05"
"5819","11/2/2018","3:00","SEMINOLE","0","209801","5056","0.05"
"5820","11/2/2018","3:00","ST.","0","134966","5056","0.05"
"5821","11/2/2018","3:00","ST.","0","156999","5056","0.05"
"5822","11/2/2018","3:00","SUMTER","0","75106","5056","0.05"
"5823","11/2/2018","3:00","SUWANNEE","0","22612","5056","0.05"
"5824","11/2/2018","3:00","TAYLOR","0","13343","5056","0.05"
"5825","11/2/2018","3:00","UNION","0","5383","5056","0.05"
"5826","11/2/2018","3:00","VOLUSIA","0","289325","5056","0.05"
"5827","11/2/2018","3:00","WAKULLA","0","15915","5056","0.05"
"5828","11/2/2018","3:00","WALTON","0","60491","5056","0.05"
"5829","11/2/2018","3:00","WASHINGTON","409","13199","5056","0.05"
"5830","11/2/2018","6:00","ALACHUA","0","130145","5056","0.05"
"5831","11/2/2018","6:00","BAKER","0","11589","5056","0.05"
"5832","11/2/2018","6:00","BAY","720","117727","5056","0.05"
"5833","11/2/2018","6:00","BRADFORD","0","12592","5056","0.05"
"5834","11/2/2018","6:00","BREVARD","0","312898","5056","0.05"
"5835","11/2/2018","6:00","BROWARD","0","939531","5056","0.05"
"5836","11/2/2018","6:00","CALHOUN","698","6768","5056","0.05"
"5837","11/2/2018","6:00","CHARLOTTE","0","117437","5056","0.05"
"5838","11/2/2018","6:00","CITRUS","0","88238","5056","0.05"
"5839","11/2/2018","6:00","CLAY","0","94266","5056","0.05"
"5840","11/2/2018","6:00","COLLIER","0","250710","5056","0.05"
"5841","11/2/2018","6:00","COLUMBIA","0","33514","5056","0.05"
"5842","11/2/2018","6:00","DESOTO","0","17827","5056","0.05"
"5843","11/2/2018","6:00","DIXIE","0","10113","5056","0.05"
"5844","11/2/2018","6:00","DUVAL","0","449806","5056","0.05"
"5845","11/2/2018","6:00","ESCAMBIA","0","156436","5056","0.05"
"5846","11/2/2018","6:00","FLAGLER","0","59627","5056","0.05"
"5847","11/2/2018","6:00","FRANKLIN","0","10642","5056","0.05"
"5848","11/2/2018","6:00","GADSDEN","0","22425","5056","0.05"
"5849","11/2/2018","6:00","GILCHRIST","0","9109","5056","0.05"
"5850","11/2/2018","6:00","GLADES","0","7435","5056","0.05"
"5851","11/2/2018","6:00","GULF","33","11040","5056","0.05"
"5852","11/2/2018","6:00","HAMILTON","0","6807","5056","0.05"
"5853","11/2/2018","6:00","HARDEE","0","12375","5056","0.05"
"5854","11/2/2018","6:00","HENDRY","0","18586","5056","0.05"
"5855","11/2/2018","6:00","HERNANDO","0","95043","5056","0.05"
"5856","11/2/2018","6:00","HIGHLANDS","0","62344","5056","0.05"
"5857","11/2/2018","6:00","HILLSBOROUGH","0","634262","5056","0.05"
"5858","11/2/2018","6:00","HOLMES","0","10347","5056","0.05"
"5859","11/2/2018","6:00","INDIAN","0","93042","5056","0.05"
"5860","11/2/2018","6:00","JACKSON","3196","25012","5056","0.05"
"5861","11/2/2018","6:00","JEFFERSON","0","8376","5056","0.05"
"5862","11/2/2018","6:00","LAFAYETTE","0","4192","5056","0.05"
"5863","11/2/2018","6:00","LAKE","0","180116","5056","0.05"
"5864","11/2/2018","6:00","LEE","0","445581","5056","0.05"
"5865","11/2/2018","6:00","LEON","0","149600","5056","0.05"
"5866","11/2/2018","6:00","LEVY","0","25132","5056","0.05"
"5867","11/2/2018","6:00","LIBERTY","0","4004","5056","0.05"
"5868","11/2/2018","6:00","MADISON","0","11037","5056","0.05"
"5869","11/2/2018","6:00","MANATEE","0","214713","5056","0.05"
"5870","11/2/2018","6:00","MARION","0","190998","5056","0.05"
"5871","11/2/2018","6:00","MARTIN","0","94739","5056","0.05"
"5872","11/2/2018","6:00","MIAMI-DADE","0","1161492","5056","0.05"
"5873","11/2/2018","6:00","MONROE","0","62035","5056","0.05"
"5874","11/2/2018","6:00","NASSAU","0","45678","5056","0.05"
"5875","11/2/2018","6:00","OKALOOSA","0","109967","5056","0.05"
"5876","11/2/2018","6:00","OKEECHOBEE","0","22420","5056","0.05"
"5877","11/2/2018","6:00","ORANGE","0","582021","5056","0.05"
"5878","11/2/2018","6:00","OSCEOLA","0","153219","5056","0.05"
"5879","11/2/2018","6:00","PALM","0","777888","5056","0.05"
"5880","11/2/2018","6:00","PASCO","0","270524","5056","0.05"
"5881","11/2/2018","6:00","PINELLAS","0","537090","5056","0.05"
"5882","11/2/2018","6:00","POLK","0","332026","5056","0.05"
"5883","11/2/2018","6:00","PUTNAM","0","41195","5056","0.05"
"5884","11/2/2018","6:00","SANTA","0","80308","5056","0.05"
"5885","11/2/2018","6:00","SARASOTA","0","270195","5056","0.05"
"5886","11/2/2018","6:00","SEMINOLE","0","209801","5056","0.05"
"5887","11/2/2018","6:00","ST.","0","134966","5056","0.05"
"5888","11/2/2018","6:00","ST.","0","156999","5056","0.05"
"5889","11/2/2018","6:00","SUMTER","0","75106","5056","0.05"
"5890","11/2/2018","6:00","SUWANNEE","0","22612","5056","0.05"
"5891","11/2/2018","6:00","TAYLOR","0","13343","5056","0.05"
"5892","11/2/2018","6:00","UNION","0","5383","5056","0.05"
"5893","11/2/2018","6:00","VOLUSIA","0","289325","5056","0.05"
"5894","11/2/2018","6:00","WAKULLA","0","15915","5056","0.05"
"5895","11/2/2018","6:00","WALTON","0","60491","5056","0.05"
"5896","11/2/2018","6:00","WASHINGTON","409","13199","5056","0.05"
"5897","11/2/2018","9:00","ALACHUA","0","130145","4146","0.04"
"5898","11/2/2018","9:00","BAKER","0","11589","4146","0.04"
"5899","11/2/2018","9:00","BAY","0","117727","4146","0.04"
"5900","11/2/2018","9:00","BRADFORD","0","12592","4146","0.04"
"5901","11/2/2018","9:00","BREVARD","0","312898","4146","0.04"
"5902","11/2/2018","9:00","BROWARD","0","939531","4146","0.04"
"5903","11/2/2018","9:00","CALHOUN","652","6768","4146","0.04"
"5904","11/2/2018","9:00","CHARLOTTE","0","117437","4146","0.04"
"5905","11/2/2018","9:00","CITRUS","0","88238","4146","0.04"
"5906","11/2/2018","9:00","CLAY","0","94266","4146","0.04"
"5907","11/2/2018","9:00","COLLIER","0","250710","4146","0.04"
"5908","11/2/2018","9:00","COLUMBIA","0","33514","4146","0.04"
"5909","11/2/2018","9:00","DESOTO","0","17827","4146","0.04"
"5910","11/2/2018","9:00","DIXIE","0","10113","4146","0.04"
"5911","11/2/2018","9:00","DUVAL","0","449806","4146","0.04"
"5912","11/2/2018","9:00","ESCAMBIA","0","156436","4146","0.04"
"5913","11/2/2018","9:00","FLAGLER","0","59627","4146","0.04"
"5914","11/2/2018","9:00","FRANKLIN","0","10642","4146","0.04"
"5915","11/2/2018","9:00","GADSDEN","0","22425","4146","0.04"
"5916","11/2/2018","9:00","GILCHRIST","0","9109","4146","0.04"
"5917","11/2/2018","9:00","GLADES","0","7435","4146","0.04"
"5918","11/2/2018","9:00","GULF","0","11040","4146","0.04"
"5919","11/2/2018","9:00","HAMILTON","0","6807","4146","0.04"
"5920","11/2/2018","9:00","HARDEE","0","12375","4146","0.04"
"5921","11/2/2018","9:00","HENDRY","0","18586","4146","0.04"
"5922","11/2/2018","9:00","HERNANDO","0","95043","4146","0.04"
"5923","11/2/2018","9:00","HIGHLANDS","0","62344","4146","0.04"
"5924","11/2/2018","9:00","HILLSBOROUGH","0","634262","4146","0.04"
"5925","11/2/2018","9:00","HOLMES","0","10347","4146","0.04"
"5926","11/2/2018","9:00","INDIAN","0","93042","4146","0.04"
"5927","11/2/2018","9:00","JACKSON","3153","25012","4146","0.04"
"5928","11/2/2018","9:00","JEFFERSON","0","8376","4146","0.04"
"5929","11/2/2018","9:00","LAFAYETTE","0","4192","4146","0.04"
"5930","11/2/2018","9:00","LAKE","0","180116","4146","0.04"
"5931","11/2/2018","9:00","LEE","0","445581","4146","0.04"
"5932","11/2/2018","9:00","LEON","0","149600","4146","0.04"
"5933","11/2/2018","9:00","LEVY","0","25132","4146","0.04"
"5934","11/2/2018","9:00","LIBERTY","0","4004","4146","0.04"
"5935","11/2/2018","9:00","MADISON","0","11037","4146","0.04"
"5936","11/2/2018","9:00","MANATEE","0","214713","4146","0.04"
"5937","11/2/2018","9:00","MARION","0","190998","4146","0.04"
"5938","11/2/2018","9:00","MARTIN","0","94739","4146","0.04"
"5939","11/2/2018","9:00","MIAMI-DADE","0","1161492","4146","0.04"
"5940","11/2/2018","9:00","MONROE","0","62035","4146","0.04"
"5941","11/2/2018","9:00","NASSAU","0","45678","4146","0.04"
"5942","11/2/2018","9:00","OKALOOSA","0","109967","4146","0.04"
"5943","11/2/2018","9:00","OKEECHOBEE","0","22420","4146","0.04"
"5944","11/2/2018","9:00","ORANGE","0","582021","4146","0.04"
"5945","11/2/2018","9:00","OSCEOLA","0","153219","4146","0.04"
"5946","11/2/2018","9:00","PALM","0","777888","4146","0.04"
"5947","11/2/2018","9:00","PASCO","0","270524","4146","0.04"
"5948","11/2/2018","9:00","PINELLAS","0","537090","4146","0.04"
"5949","11/2/2018","9:00","POLK","0","332026","4146","0.04"
"5950","11/2/2018","9:00","PUTNAM","0","41195","4146","0.04"
"5951","11/2/2018","9:00","SANTA","0","80308","4146","0.04"
"5952","11/2/2018","9:00","SARASOTA","0","270195","4146","0.04"
"5953","11/2/2018","9:00","SEMINOLE","0","209801","4146","0.04"
"5954","11/2/2018","9:00","ST.","0","134966","4146","0.04"
"5955","11/2/2018","9:00","ST.","0","156999","4146","0.04"
"5956","11/2/2018","9:00","SUMTER","0","75106","4146","0.04"
"5957","11/2/2018","9:00","SUWANNEE","0","22612","4146","0.04"
"5958","11/2/2018","9:00","TAYLOR","0","13343","4146","0.04"
"5959","11/2/2018","9:00","UNION","0","5383","4146","0.04"
"5960","11/2/2018","9:00","VOLUSIA","0","289325","4146","0.04"
"5961","11/2/2018","9:00","WAKULLA","0","15915","4146","0.04"
"5962","11/2/2018","9:00","WALTON","0","60491","4146","0.04"
"5963","11/2/2018","9:00","WASHINGTON","341","13199","4146","0.04"
"5964","11/2/2018","12:00","ALACHUA","0","130145","3837","0.04"
"5965","11/2/2018","12:00","BAKER","0","11589","3837","0.04"
"5966","11/2/2018","12:00","BAY","0","117727","3837","0.04"
"5967","11/2/2018","12:00","BRADFORD","0","12592","3837","0.04"
"5968","11/2/2018","12:00","BREVARD","0","312898","3837","0.04"
"5969","11/2/2018","12:00","BROWARD","0","939531","3837","0.04"
"5970","11/2/2018","12:00","CALHOUN","536","6768","3837","0.04"
"5971","11/2/2018","12:00","CHARLOTTE","0","117437","3837","0.04"
"5972","11/2/2018","12:00","CITRUS","0","88238","3837","0.04"
"5973","11/2/2018","12:00","CLAY","0","94266","3837","0.04"
"5974","11/2/2018","12:00","COLLIER","0","250710","3837","0.04"
"5975","11/2/2018","12:00","COLUMBIA","0","33514","3837","0.04"
"5976","11/2/2018","12:00","DESOTO","0","17827","3837","0.04"
"5977","11/2/2018","12:00","DIXIE","0","10113","3837","0.04"
"5978","11/2/2018","12:00","DUVAL","0","449806","3837","0.04"
"5979","11/2/2018","12:00","ESCAMBIA","0","156436","3837","0.04"
"5980","11/2/2018","12:00","FLAGLER","0","59627","3837","0.04"
"5981","11/2/2018","12:00","FRANKLIN","0","10642","3837","0.04"
"5982","11/2/2018","12:00","GADSDEN","0","22425","3837","0.04"
"5983","11/2/2018","12:00","GILCHRIST","0","9109","3837","0.04"
"5984","11/2/2018","12:00","GLADES","0","7435","3837","0.04"
"5985","11/2/2018","12:00","GULF","0","11040","3837","0.04"
"5986","11/2/2018","12:00","HAMILTON","0","6807","3837","0.04"
"5987","11/2/2018","12:00","HARDEE","0","12375","3837","0.04"
"5988","11/2/2018","12:00","HENDRY","0","18586","3837","0.04"
"5989","11/2/2018","12:00","HERNANDO","0","95043","3837","0.04"
"5990","11/2/2018","12:00","HIGHLANDS","0","62344","3837","0.04"
"5991","11/2/2018","12:00","HILLSBOROUGH","0","634262","3837","0.04"
"5992","11/2/2018","12:00","HOLMES","0","10347","3837","0.04"
"5993","11/2/2018","12:00","INDIAN","0","93042","3837","0.04"
"5994","11/2/2018","12:00","JACKSON","2972","25012","3837","0.04"
"5995","11/2/2018","12:00","JEFFERSON","0","8376","3837","0.04"
"5996","11/2/2018","12:00","LAFAYETTE","0","4192","3837","0.04"
"5997","11/2/2018","12:00","LAKE","0","180116","3837","0.04"
"5998","11/2/2018","12:00","LEE","0","445581","3837","0.04"
"5999","11/2/2018","12:00","LEON","0","149600","3837","0.04"
"6000","11/2/2018","12:00","LEVY","0","25132","3837","0.04"
"6001","11/2/2018","12:00","LIBERTY","0","4004","3837","0.04"
"6002","11/2/2018","12:00","MADISON","0","11037","3837","0.04"
"6003","11/2/2018","12:00","MANATEE","0","214713","3837","0.04"
"6004","11/2/2018","12:00","MARION","0","190998","3837","0.04"
"6005","11/2/2018","12:00","MARTIN","0","94739","3837","0.04"
"6006","11/2/2018","12:00","MIAMI-DADE","0","1161492","3837","0.04"
"6007","11/2/2018","12:00","MONROE","0","62035","3837","0.04"
"6008","11/2/2018","12:00","NASSAU","0","45678","3837","0.04"
"6009","11/2/2018","12:00","OKALOOSA","0","109967","3837","0.04"
"6010","11/2/2018","12:00","OKEECHOBEE","0","22420","3837","0.04"
"6011","11/2/2018","12:00","ORANGE","0","582021","3837","0.04"
"6012","11/2/2018","12:00","OSCEOLA","0","153219","3837","0.04"
"6013","11/2/2018","12:00","PALM","0","777888","3837","0.04"
"6014","11/2/2018","12:00","PASCO","0","270524","3837","0.04"
"6015","11/2/2018","12:00","PINELLAS","0","537090","3837","0.04"
"6016","11/2/2018","12:00","POLK","0","332026","3837","0.04"
"6017","11/2/2018","12:00","PUTNAM","0","41195","3837","0.04"
"6018","11/2/2018","12:00","SANTA","0","80308","3837","0.04"
"6019","11/2/2018","12:00","SARASOTA","0","270195","3837","0.04"
"6020","11/2/2018","12:00","SEMINOLE","0","209801","3837","0.04"
"6021","11/2/2018","12:00","ST.","0","134966","3837","0.04"
"6022","11/2/2018","12:00","ST.","0","156999","3837","0.04"
"6023","11/2/2018","12:00","SUMTER","0","75106","3837","0.04"
"6024","11/2/2018","12:00","SUWANNEE","0","22612","3837","0.04"
"6025","11/2/2018","12:00","TAYLOR","0","13343","3837","0.04"
"6026","11/2/2018","12:00","UNION","0","5383","3837","0.04"
"6027","11/2/2018","12:00","VOLUSIA","0","289325","3837","0.04"
"6028","11/2/2018","12:00","WAKULLA","0","15915","3837","0.04"
"6029","11/2/2018","12:00","WALTON","0","60491","3837","0.04"
"6030","11/2/2018","12:00","WASHINGTON","329","13199","3837","0.04"
"6031","11/2/2018","15:00","ALACHUA","0","130145","3837","0.04"
"6032","11/2/2018","15:00","BAKER","0","11589","3837","0.04"
"6033","11/2/2018","15:00","BAY","0","117727","3837","0.04"
"6034","11/2/2018","15:00","BRADFORD","0","12592","3837","0.04"
"6035","11/2/2018","15:00","BREVARD","0","312898","3837","0.04"
"6036","11/2/2018","15:00","BROWARD","0","939531","3837","0.04"
"6037","11/2/2018","15:00","CALHOUN","536","6768","3837","0.04"
"6038","11/2/2018","15:00","CHARLOTTE","0","117437","3837","0.04"
"6039","11/2/2018","15:00","CITRUS","0","88238","3837","0.04"
"6040","11/2/2018","15:00","CLAY","0","94266","3837","0.04"
"6041","11/2/2018","15:00","COLLIER","0","250710","3837","0.04"
"6042","11/2/2018","15:00","COLUMBIA","0","33514","3837","0.04"
"6043","11/2/2018","15:00","DESOTO","0","17827","3837","0.04"
"6044","11/2/2018","15:00","DIXIE","0","10113","3837","0.04"
"6045","11/2/2018","15:00","DUVAL","0","449806","3837","0.04"
"6046","11/2/2018","15:00","ESCAMBIA","0","156436","3837","0.04"
"6047","11/2/2018","15:00","FLAGLER","0","59627","3837","0.04"
"6048","11/2/2018","15:00","FRANKLIN","0","10642","3837","0.04"
"6049","11/2/2018","15:00","GADSDEN","0","22425","3837","0.04"
"6050","11/2/2018","15:00","GILCHRIST","0","9109","3837","0.04"
"6051","11/2/2018","15:00","GLADES","0","7435","3837","0.04"
"6052","11/2/2018","15:00","GULF","0","11040","3837","0.04"
"6053","11/2/2018","15:00","HAMILTON","0","6807","3837","0.04"
"6054","11/2/2018","15:00","HARDEE","0","12375","3837","0.04"
"6055","11/2/2018","15:00","HENDRY","0","18586","3837","0.04"
"6056","11/2/2018","15:00","HERNANDO","0","95043","3837","0.04"
"6057","11/2/2018","15:00","HIGHLANDS","0","62344","3837","0.04"
"6058","11/2/2018","15:00","HILLSBOROUGH","0","634262","3837","0.04"
"6059","11/2/2018","15:00","HOLMES","0","10347","3837","0.04"
"6060","11/2/2018","15:00","INDIAN","0","93042","3837","0.04"
"6061","11/2/2018","15:00","JACKSON","2972","25012","3837","0.04"
"6062","11/2/2018","15:00","JEFFERSON","0","8376","3837","0.04"
"6063","11/2/2018","15:00","LAFAYETTE","0","4192","3837","0.04"
"6064","11/2/2018","15:00","LAKE","0","180116","3837","0.04"
"6065","11/2/2018","15:00","LEE","0","445581","3837","0.04"
"6066","11/2/2018","15:00","LEON","0","149600","3837","0.04"
"6067","11/2/2018","15:00","LEVY","0","25132","3837","0.04"
"6068","11/2/2018","15:00","LIBERTY","0","4004","3837","0.04"
"6069","11/2/2018","15:00","MADISON","0","11037","3837","0.04"
"6070","11/2/2018","15:00","MANATEE","0","214713","3837","0.04"
"6071","11/2/2018","15:00","MARION","0","190998","3837","0.04"
"6072","11/2/2018","15:00","MARTIN","0","94739","3837","0.04"
"6073","11/2/2018","15:00","MIAMI-DADE","0","1161492","3837","0.04"
"6074","11/2/2018","15:00","MONROE","0","62035","3837","0.04"
"6075","11/2/2018","15:00","NASSAU","0","45678","3837","0.04"
"6076","11/2/2018","15:00","OKALOOSA","0","109967","3837","0.04"
"6077","11/2/2018","15:00","OKEECHOBEE","0","22420","3837","0.04"
"6078","11/2/2018","15:00","ORANGE","0","582021","3837","0.04"
"6079","11/2/2018","15:00","OSCEOLA","0","153219","3837","0.04"
"6080","11/2/2018","15:00","PALM","0","777888","3837","0.04"
"6081","11/2/2018","15:00","PASCO","0","270524","3837","0.04"
"6082","11/2/2018","15:00","PINELLAS","0","537090","3837","0.04"
"6083","11/2/2018","15:00","POLK","0","332026","3837","0.04"
"6084","11/2/2018","15:00","PUTNAM","0","41195","3837","0.04"
"6085","11/2/2018","15:00","SANTA","0","80308","3837","0.04"
"6086","11/2/2018","15:00","SARASOTA","0","270195","3837","0.04"
"6087","11/2/2018","15:00","SEMINOLE","0","209801","3837","0.04"
"6088","11/2/2018","15:00","ST.","0","134966","3837","0.04"
"6089","11/2/2018","15:00","ST.","0","156999","3837","0.04"
"6090","11/2/2018","15:00","SUMTER","0","75106","3837","0.04"
"6091","11/2/2018","15:00","SUWANNEE","0","22612","3837","0.04"
"6092","11/2/2018","15:00","TAYLOR","0","13343","3837","0.04"
"6093","11/2/2018","15:00","UNION","0","5383","3837","0.04"
"6094","11/2/2018","15:00","VOLUSIA","0","289325","3837","0.04"
"6095","11/2/2018","15:00","WAKULLA","0","15915","3837","0.04"
"6096","11/2/2018","15:00","WALTON","0","60491","3837","0.04"
"6097","11/2/2018","15:00","WASHINGTON","329","13199","3837","0.04"
"6098","11/2/2018","18:00","ALACHUA","0","130145","3837","0.04"
"6099","11/2/2018","18:00","BAKER","0","11589","3837","0.04"
"6100","11/2/2018","18:00","BAY","0","117727","3837","0.04"
"6101","11/2/2018","18:00","BRADFORD","0","12592","3837","0.04"
"6102","11/2/2018","18:00","BREVARD","0","312898","3837","0.04"
"6103","11/2/2018","18:00","BROWARD","0","939531","3837","0.04"
"6104","11/2/2018","18:00","CALHOUN","536","6768","3837","0.04"
"6105","11/2/2018","18:00","CHARLOTTE","0","117437","3837","0.04"
"6106","11/2/2018","18:00","CITRUS","0","88238","3837","0.04"
"6107","11/2/2018","18:00","CLAY","0","94266","3837","0.04"
"6108","11/2/2018","18:00","COLLIER","0","250710","3837","0.04"
"6109","11/2/2018","18:00","COLUMBIA","0","33514","3837","0.04"
"6110","11/2/2018","18:00","DESOTO","0","17827","3837","0.04"
"6111","11/2/2018","18:00","DIXIE","0","10113","3837","0.04"
"6112","11/2/2018","18:00","DUVAL","0","449806","3837","0.04"
"6113","11/2/2018","18:00","ESCAMBIA","0","156436","3837","0.04"
"6114","11/2/2018","18:00","FLAGLER","0","59627","3837","0.04"
"6115","11/2/2018","18:00","FRANKLIN","0","10642","3837","0.04"
"6116","11/2/2018","18:00","GADSDEN","0","22425","3837","0.04"
"6117","11/2/2018","18:00","GILCHRIST","0","9109","3837","0.04"
"6118","11/2/2018","18:00","GLADES","0","7435","3837","0.04"
"6119","11/2/2018","18:00","GULF","0","11040","3837","0.04"
"6120","11/2/2018","18:00","HAMILTON","0","6807","3837","0.04"
"6121","11/2/2018","18:00","HARDEE","0","12375","3837","0.04"
"6122","11/2/2018","18:00","HENDRY","0","18586","3837","0.04"
"6123","11/2/2018","18:00","HERNANDO","0","95043","3837","0.04"
"6124","11/2/2018","18:00","HIGHLANDS","0","62344","3837","0.04"
"6125","11/2/2018","18:00","HILLSBOROUGH","0","634262","3837","0.04"
"6126","11/2/2018","18:00","HOLMES","0","10347","3837","0.04"
"6127","11/2/2018","18:00","INDIAN","0","93042","3837","0.04"
"6128","11/2/2018","18:00","JACKSON","2972","25012","3837","0.04"
"6129","11/2/2018","18:00","JEFFERSON","0","8376","3837","0.04"
"6130","11/2/2018","18:00","LAFAYETTE","0","4192","3837","0.04"
"6131","11/2/2018","18:00","LAKE","0","180116","3837","0.04"
"6132","11/2/2018","18:00","LEE","0","445581","3837","0.04"
"6133","11/2/2018","18:00","LEON","0","149600","3837","0.04"
"6134","11/2/2018","18:00","LEVY","0","25132","3837","0.04"
"6135","11/2/2018","18:00","LIBERTY","0","4004","3837","0.04"
"6136","11/2/2018","18:00","MADISON","0","11037","3837","0.04"
"6137","11/2/2018","18:00","MANATEE","0","214713","3837","0.04"
"6138","11/2/2018","18:00","MARION","0","190998","3837","0.04"
"6139","11/2/2018","18:00","MARTIN","0","94739","3837","0.04"
"6140","11/2/2018","18:00","MIAMI-DADE","0","1161492","3837","0.04"
"6141","11/2/2018","18:00","MONROE","0","62035","3837","0.04"
"6142","11/2/2018","18:00","NASSAU","0","45678","3837","0.04"
"6143","11/2/2018","18:00","OKALOOSA","0","109967","3837","0.04"
"6144","11/2/2018","18:00","OKEECHOBEE","0","22420","3837","0.04"
"6145","11/2/2018","18:00","ORANGE","0","582021","3837","0.04"
"6146","11/2/2018","18:00","OSCEOLA","0","153219","3837","0.04"
"6147","11/2/2018","18:00","PALM","0","777888","3837","0.04"
"6148","11/2/2018","18:00","PASCO","0","270524","3837","0.04"
"6149","11/2/2018","18:00","PINELLAS","0","537090","3837","0.04"
"6150","11/2/2018","18:00","POLK","0","332026","3837","0.04"
"6151","11/2/2018","18:00","PUTNAM","0","41195","3837","0.04"
"6152","11/2/2018","18:00","SANTA","0","80308","3837","0.04"
"6153","11/2/2018","18:00","SARASOTA","0","270195","3837","0.04"
"6154","11/2/2018","18:00","SEMINOLE","0","209801","3837","0.04"
"6155","11/2/2018","18:00","ST.","0","134966","3837","0.04"
"6156","11/2/2018","18:00","ST.","0","156999","3837","0.04"
"6157","11/2/2018","18:00","SUMTER","0","75106","3837","0.04"
"6158","11/2/2018","18:00","SUWANNEE","0","22612","3837","0.04"
